id,rank,country,vehicle_type,type,status,column_index,row_index,predecessor,order_in_folder,have_prem_flag
douglas_a_1h,4,usa,Авиация,vehicle,premium,0,7,,,True
f-89b,5,usa,Авиация,vehicle,premium,0,0,,,False
f-89d,5,usa,Авиация,vehicle,premium,0,1,,,True
a_4e_early,6,usa,Авиация,vehicle,premium,0,0,,,True
f_117,6,usa,Авиация,vehicle,premium,0,1,,,True
av_8a,6,usa,Авиация,vehicle,premium,0,2,,,False
a_10a_early,6,usa,Авиация,vehicle,premium,0,3,,,True
f-5c,7,usa,Авиация,vehicle,premium,0,0,,,True
a_6e_tram,7,usa,Авиация,vehicle,premium,0,1,,,True
f-4s,7,usa,Авиация,vehicle,premium,0,2,,,True
f_20a,8,usa,Авиация,vehicle,premium,0,0,,,True
fa_18c_early,8,usa,Авиация,vehicle,premium,0,1,,,True
p-26a_34,1,usa,Авиация,vehicle,premium,1,0,,,True
p-36a_rasmussen,1,usa,Авиация,vehicle,premium,1,1,,,True
b_10b,1,usa,Авиация,vehicle,premium,1,2,,,False
sc_1,1,usa,Авиация,vehicle,premium,1,3,,,True
p-40c,2,usa,Авиация,vehicle,premium,1,0,,,True
yp-38,2,usa,Авиация,vehicle,premium,1,1,,,True
p-43a-1,2,usa,Авиация,vehicle,premium,1,2,,,True
pbm_3,2,usa,Авиация,vehicle,premium,1,3,,,True
xf5f,3,usa,Авиация,vehicle,premium,1,0,,,True
p-61a_1,3,usa,Авиация,vehicle,premium,1,1,,,True
pv_2d,3,usa,Авиация,vehicle,premium,1,2,,,True
p-63c-5_kingcobra_animal_version,3,usa,Авиация,vehicle,premium,1,3,,,True
pbm_5a,3,usa,Авиация,vehicle,premium,1,4,,,True
p-38j_marge,4,usa,Авиация,vehicle,premium,1,0,,,True
p-38k,4,usa,Авиация,vehicle,premium,1,1,,,True
a-26c,4,usa,Авиация,vehicle,premium,1,2,,,True
a-26c-45-dt,4,usa,Авиация,vehicle,premium,1,3,,,True
p-59a,4,usa,Авиация,vehicle,premium,1,4,,,True
f4u-4b_vmf_214,4,usa,Авиация,vehicle,premium,1,5,,,True
f4u-6_au-1,4,usa,Авиация,vehicle,premium,1,6,,,True
f2g-1,4,usa,Авиация,vehicle,premium,1,7,,,True
f7f3,4,usa,Авиация,vehicle,premium,1,8,,,True
a2d,5,usa,Авиация,vehicle,premium,1,0,,,False
f-86f-35,5,usa,Авиация,vehicle,premium,1,1,,,True
fj_4b_agm_12b,6,usa,Авиация,vehicle,premium,1,0,,,True
f11f_1_late,6,usa,Авиация,vehicle,premium,1,1,,,True
f4d_1,6,usa,Авиация,vehicle,premium,1,2,,,True
f_106a_1972,6,usa,Авиация,vehicle,premium,1,3,,,True
f-5a,7,usa,Авиация,vehicle,premium,1,0,,,True
a_7k,7,usa,Авиация,vehicle,premium,1,1,,,True
av_8b_na,7,usa,Авиация,vehicle,premium,1,2,,,True
f_14a_iriaf,8,usa,Авиация,vehicle,premium,1,0,,,True
us_destroyer_clemson_litchfield,1,usa,Большой флот,vehicle,standard,0,0,,,False
us_destroyer_farragut_1942,1,usa,Большой флот,vehicle,standard,0,1,us_destroyer_clemson_litchfield,,False
us_destroyer_fletcher,2,usa,Большой флот,vehicle,standard,0,0,us_destroyer_farragut_1942,,False
us_destroyer_porter_1941,3,usa,Большой флот,vehicle,standard,0,0,us_destroyer_fletcher,,False
us_destroyer_somers,3,usa,Большой флот,vehicle,standard,0,1,us_destroyer_porter_1941,,False
us_destroyer_cf_adams_class_cf_adams,4,usa,Большой флот,vehicle,standard,0,0,us_destroyer_somers,,False
us_cruiser_atlanta_class_atlanta,4,usa,Большой флот,vehicle,standard,0,1,us_destroyer_cf_adams_class_cf_adams,,False
us_cruiser_worcester_class_roanoke,5,usa,Большой флот,vehicle,standard,0,0,us_cruiser_atlanta_class_atlanta,,False
us_battleship_texas,5,usa,Большой флот,vehicle,standard,0,1,us_cruiser_worcester_class_roanoke,,False
us_battleship_arizona_1931,6,usa,Большой флот,vehicle,standard,0,0,us_battleship_texas,,False
us_battleship_colorado_class_colorado,6,usa,Большой флот,vehicle,standard,0,1,us_battleship_arizona_1931,,False
us_destroyer_clemson_barker,1,usa,Большой флот,vehicle,standard,1,0,,,False
us_destroyer_bagley_class_bagley,2,usa,Большой флот,vehicle,standard,1,0,us_destroyer_clemson_barker,,False
us_destroyer_mitscher,2,usa,Большой флот,vehicle,standard,1,1,us_destroyer_bagley_class_bagley,,False
us_cruiser_omaha_class_trenton,3,usa,Большой флот,vehicle,standard,1,0,us_destroyer_mitscher,,False
us_cruiser_omaha_class_raleigh,3,usa,Большой флот,vehicle,standard,1,1,us_cruiser_omaha_class_trenton,,False
us_cruiser_cleveland_class_cleveland,4,usa,Большой флот,vehicle,standard,1,0,us_cruiser_omaha_class_raleigh,,False
us_cruiser_fargo_brooklyn_group,4,usa,Большой флот,folder,standard,1,1,us_cruiser_cleveland_class_cleveland,,False
us_cruiser_fargo_class,4,usa,Большой флот,vehicle,standard,1,1,us_cruiser_fargo_brooklyn_group,0,False
us_cruiser_brooklyn_class_brooklyn,4,usa,Большой флот,vehicle,standard,1,1,us_cruiser_fargo_class,1,False
us_battleship_north_dakota,5,usa,Большой флот,vehicle,standard,1,0,us_cruiser_fargo_brooklyn_group,,False
us_battleship_wyoming_class,5,usa,Большой флот,vehicle,standard,1,1,us_battleship_north_dakota,,False
us_battleship_nevada,6,usa,Большой флот,vehicle,standard,1,0,us_battleship_wyoming_class,,False
us_battleship_tennessee,6,usa,Большой флот,vehicle,standard,1,1,us_battleship_nevada,,False
us_battleship_iowa_class_iowa,7,usa,Большой флот,vehicle,standard,1,0,us_battleship_tennessee,,False
us_destroyer_sumner,3,usa,Большой флот,vehicle,standard,2,0,,,False
us_destroyer_gearing,3,usa,Большой флот,vehicle,standard,2,1,us_destroyer_sumner,,False
us_cruiser_northampton_pensacola_group,4,usa,Большой флот,folder,standard,2,0,us_destroyer_gearing,,False
us_cruiser_northampton_class,4,usa,Большой флот,vehicle,standard,2,0,us_cruiser_northampton_pensacola_group,0,False
us_cruiser_portland_class,4,usa,Большой флот,vehicle,standard,2,0,us_cruiser_northampton_class,1,False
us_cruiser_pensacola_class,4,usa,Большой флот,vehicle,standard,2,0,us_cruiser_portland_class,2,False
us_cruiser_new_orleans_class,4,usa,Большой флот,vehicle,standard,2,1,us_cruiser_northampton_pensacola_group,,False
us_cruiser_baltimore_class_pittsburgh,5,usa,Большой флот,vehicle,standard,2,0,us_cruiser_new_orleans_class,,False
us_battlecruiser_alaska_class,6,usa,Большой флот,vehicle,standard,2,0,us_cruiser_baltimore_class_pittsburgh,,False
us_destroyer_clemson_welborn_c_wood,1,usa,Большой флот,vehicle,premium,0,0,,,False
us_destroyer_mitscher_wilkinson,2,usa,Большой флот,vehicle,premium,0,0,,,False
us_destroyer_gearing_frank_knox,3,usa,Большой флот,vehicle,premium,0,0,,,False
us_destroyer_fletcher_cowell,3,usa,Большой флот,vehicle,premium,0,1,,,True
us_destroyer_porter_1942,3,usa,Большой флот,vehicle,premium,0,2,,,False
us_destroyer_fletcher_bennion,3,usa,Большой флот,vehicle,premium,0,3,,,True
us_cruiser_brooklyn_class_helena,4,usa,Большой флот,vehicle,premium,0,0,,,False
us_cruiser_baltimore_class,5,usa,Большой флот,vehicle,premium,0,0,,,True
us_battleship_arkansas,5,usa,Большой флот,vehicle,premium,0,1,,,True
us_battleship_mississippi,6,usa,Большой флот,vehicle,premium,0,0,,,True
us_battleship_colorado_class_maryland,6,usa,Большой флот,vehicle,premium,0,1,,,True
us_destroyer_somers_davis,3,usa,Большой флот,vehicle,premium,1,0,,,True
us_destroyer_porter_1944,3,usa,Большой флот,vehicle,premium,1,1,,,True
us_cruiser_omaha_class_detroit,3,usa,Большой флот,vehicle,premium,1,2,,,True
us_cruiser_des_moines_class_newport_news,5,usa,Большой флот,vehicle,premium,1,0,,,True
us_cruiser_des_moines_class,5,usa,Большой флот,vehicle,premium,1,1,,,False
us_pt6,1,usa,Малый флот,vehicle,standard,0,0,,,False
us_nasty_ptf,1,usa,Малый флот,vehicle,standard,0,1,us_pt6,,False
us_elco_80ft_pt_boat,2,usa,Малый флот,vehicle,standard,0,0,us_nasty_ptf,,False
us_higgins_78ft_pt71,2,usa,Малый флот,vehicle,standard,0,1,us_elco_80ft_pt_boat,,False
us_elco_80ft_pt_boat_mod01,3,usa,Малый флот,vehicle,standard,0,0,us_higgins_78ft_pt71,,False
us_elco_80ft_pt_boat_mod02,3,usa,Малый флот,vehicle,standard,0,1,us_elco_80ft_pt_boat_mod01,,False
us_tucumcari_pgh2,4,usa,Малый флот,vehicle,standard,0,0,us_elco_80ft_pt_boat_mod02,,False
us_pt812,4,usa,Малый флот,vehicle,standard,0,1,us_tucumcari_pgh2,,False
us_pt810,5,usa,Малый флот,vehicle,standard,0,0,us_pt812,,False
us_frigate_tacoma,5,usa,Малый флот,vehicle,standard,0,1,us_pt810,,False
us_frigate_dealey,5,usa,Малый флот,vehicle,standard,0,2,us_frigate_tacoma,,False
us_elco_77ft_pt20,1,usa,Малый флот,vehicle,standard,1,0,,,False
us_huckins_78ft_pt95,1,usa,Малый флот,vehicle,standard,1,1,us_elco_77ft_pt20,,False
us_pc_451,2,usa,Малый флот,vehicle,standard,1,0,us_huckins_78ft_pt95,,False
us_sc_497,2,usa,Малый флот,vehicle,standard,1,1,us_pc_451,,False
us_higgins_78ft_pt625,3,usa,Малый флот,vehicle,standard,1,0,us_sc_497,,False
us_elco_77ft_pt59,3,usa,Малый флот,vehicle,standard,1,1,us_higgins_78ft_pt625,,False
us_ashville_class,4,usa,Малый флот,vehicle,standard,1,0,us_elco_77ft_pt59,,False
us_admirable_class,4,usa,Малый флот,vehicle,standard,1,1,us_ashville_class,,False
us_lcs_l_3,5,usa,Малый флот,vehicle,standard,1,0,us_admirable_class,,False
us_frigate_buckley_class_coolbaugh,5,usa,Малый флот,vehicle,standard,1,1,us_lcs_l_3,,False
us_pgm_59_class,3,usa,Малый флот,vehicle,standard,2,0,,,False
us_cyclone_class_cyclone,5,usa,Малый флот,vehicle,standard,2,0,us_pgm_59_class,,False
us_pt3,1,usa,Малый флот,vehicle,premium,0,0,,,False
us_pc_466_carmi,2,usa,Малый флот,vehicle,premium,0,0,,,False
us_elco_80ft_pt174,2,usa,Малый флот,vehicle,premium,0,1,,,False
us_lcm_zippo,3,usa,Малый флот,vehicle,premium,0,0,,,True
us_elco_80ft_pt_boat_thunderbolt,3,usa,Малый флот,vehicle,premium,0,1,,,False
us_pt811,4,usa,Малый флот,vehicle,premium,0,0,,,True
us_ashville_class_douglas,4,usa,Малый флот,vehicle,premium,0,1,,,False
us_elco_80ft_pt109_boat,2,usa,Малый флот,vehicle,premium,1,0,,,True
us_higgins_78ft_pt658,3,usa,Малый флот,vehicle,premium,1,0,,,True
us_flagstaff_pgh1,3,usa,Малый флот,vehicle,premium,1,1,,,True
germ_garford_putilov,1,germany,Наземная техника,vehicle,standard,0,0,,,True
germ_pzkpfw_35t,1,germany,Наземная техника,vehicle,standard,0,1,,,False
germ_pzkpfw_38t_ausf_a,1,germany,Наземная техника,vehicle,standard,0,2,germ_pzkpfw_35t,,False
germ_pzkpfw_38t_group,1,germany,Наземная техника,folder,standard,0,3,germ_pzkpfw_38t_ausf_a,,False
germ_pzkpfw_38t_ausf_f,1,germany,Наземная техника,vehicle,standard,0,3,germ_pzkpfw_38t_group,0,False
germ_pzkpfw_38t_na,1,germany,Наземная техника,vehicle,standard,0,3,germ_pzkpfw_38t_ausf_f,1,False
germ_amd_35_kwk39,2,germany,Наземная техника,vehicle,standard,0,0,germ_pzkpfw_38t_group,,False
germ_sdkfz_234_2,2,germany,Наземная техника,vehicle,standard,0,1,germ_amd_35_kwk39,,False
germ_dicker_sturer_group,2,germany,Наземная техника,folder,standard,0,2,germ_sdkfz_234_2,,False
germ_pzsfl_iva_dickermax,2,germany,Наземная техника,vehicle,standard,0,2,germ_dicker_sturer_group,0,False
germ_pzsflk40_sturer_emil,2,germany,Наземная техника,vehicle,standard,0,2,germ_pzsfl_iva_dickermax,1,False
germ_flak_m44_group,3,germany,Наземная техника,folder,standard,0,0,germ_dicker_sturer_group,,False
germ_sdkfz_9_flak37,3,germany,Наземная техника,vehicle,standard,0,0,germ_flak_m44_group,0,False
germ_m44,3,germany,Наземная техника,vehicle,standard,0,0,germ_sdkfz_9_flak37,1,False
germ_waffentrager_group,3,germany,Наземная техника,folder,standard,0,1,germ_flak_m44_group,,False
germ_panzerjager_nashorn,3,germany,Наземная техника,vehicle,standard,0,1,germ_waffentrager_group,0,False
germ_waffentrager_krupp_steyr,3,germany,Наземная техника,vehicle,standard,0,1,germ_panzerjager_nashorn,1,False
germ_m109g,4,germany,Наземная техника,vehicle,standard,0,0,germ_waffentrager_group,,False
germ_le_kpz_m41,4,germany,Наземная техника,vehicle,standard,0,1,germ_m109g,,False
germ_marder_bmp_group,5,germany,Наземная техника,folder,standard,0,0,germ_le_kpz_m41,,False
germ_marder_1a1,5,germany,Наземная техника,vehicle,standard,0,0,germ_marder_bmp_group,0,False
germ_bmp_1_ddr,5,germany,Наземная техника,vehicle,standard,0,0,germ_marder_1a1,1,False
germ_marder_group,5,germany,Наземная техника,folder,standard,0,1,germ_marder_bmp_group,,False
germ_marder_1a3,5,germany,Наземная техника,vehicle,standard,0,1,germ_marder_group,0,False
germ_marder_df_105,5,germany,Наземная техника,vehicle,standard,0,1,germ_marder_1a3,1,False
germ_tam_sk_group,6,germany,Наземная техника,folder,standard,0,0,germ_marder_group,,False
germ_thyssen_henschel_tam,6,germany,Наземная техника,vehicle,standard,0,0,germ_tam_sk_group,0,False
germ_sk105_a2,6,germany,Наземная техника,vehicle,standard,0,0,germ_thyssen_henschel_tam,1,False
germ_begleitpanzer_57,6,germany,Наземная техника,vehicle,standard,0,1,germ_tam_sk_group,,False
germ_radpanzer_tam_group,7,germany,Наземная техника,folder,standard,0,0,germ_begleitpanzer_57,,False
germ_radpanzer_90,7,germany,Наземная техника,vehicle,standard,0,0,germ_radpanzer_tam_group,0,False
germ_thyssen_henschel_tam_2c,7,germany,Наземная техника,vehicle,standard,0,0,germ_radpanzer_90,1,False
germ_puma_group,7,germany,Наземная техника,folder,standard,0,1,germ_radpanzer_tam_group,,False
germ_schutzenpanzer_puma,7,germany,Наземная техника,vehicle,standard,0,1,germ_puma_group,0,False
germ_schutzenpanzer_puma_vjtf,7,germany,Наземная техника,vehicle,standard,0,1,germ_schutzenpanzer_puma,1,False
germ_beutepanzer_mk_iv,1,germany,Наземная техника,vehicle,standard,1,0,,,True
germ_prewar_pz_iii_group,1,germany,Наземная техника,folder,standard,1,1,,,False
germ_pzkpfw_iii_ausf_e,1,germany,Наземная техника,vehicle,standard,1,1,germ_prewar_pz_iii_group,0,False
germ_pzkpfw_iii_ausf_b,1,germany,Наземная техника,vehicle,standard,1,1,germ_pzkpfw_iii_ausf_e,1,False
germ_pzkpfw_iii_ausf_f,1,germany,Наземная техника,vehicle,standard,1,2,germ_prewar_pz_iii_group,,False
germ_pzkpfw_iii_ausf_j_l42,1,germany,Наземная техника,vehicle,standard,1,3,germ_pzkpfw_iii_ausf_f,,False
germ_pzkpfw_iii_ausf_j,2,germany,Наземная техника,vehicle,standard,1,0,,,False
germ_pzkpfw_iii_late_group,2,germany,Наземная техника,folder,standard,1,1,germ_pzkpfw_iii_ausf_j,,False
germ_pzkpfw_iii_ausf_l,2,germany,Наземная техника,vehicle,standard,1,1,germ_pzkpfw_iii_late_group,0,False
germ_pzkpfw_iii_ausf_m,2,germany,Наземная техника,vehicle,standard,1,1,germ_pzkpfw_iii_ausf_l,1,False
germ_pzkpfw_vi_ausf_h1_tiger,3,germany,Наземная техника,vehicle,standard,1,0,germ_pzkpfw_iii_late_group,,False
germ_pzkpfw_vi_ausf_e_tiger,3,germany,Наземная техника,vehicle,standard,1,1,germ_pzkpfw_vi_ausf_h1_tiger,,False
germ_pzkpfw_vi_ausf_b_tiger_iip,4,germany,Наземная техника,vehicle,standard,1,0,germ_pzkpfw_vi_ausf_e_tiger,,False
germ_pzkpfw_vi_ausf_b_tiger_iih,4,germany,Наземная техника,vehicle,standard,1,1,germ_pzkpfw_vi_ausf_b_tiger_iip,,False
germ_mkpz_m48a2c,5,germany,Наземная техника,vehicle,standard,1,0,germ_pzkpfw_vi_ausf_b_tiger_iih,,False
germ_mkpz_m48a2ga2,6,germany,Наземная техника,vehicle,standard,1,0,germ_mkpz_m48a2c,,False
germ_kpz_super_group,6,germany,Наземная техника,folder,standard,1,1,germ_mkpz_m48a2ga2,,False
germ_kpz_70,6,germany,Наземная техника,vehicle,standard,1,1,germ_kpz_super_group,0,False
germ_mkpz_super_m48,6,germany,Наземная техника,vehicle,standard,1,1,germ_kpz_70,1,False
germ_kpz_t72m1,6,germany,Наземная техника,vehicle,standard,1,2,germ_kpz_super_group,,False
germ_leopard_2k,7,germany,Наземная техника,vehicle,standard,1,0,germ_kpz_t72m1,,False
germ_a7v,1,germany,Наземная техника,vehicle,standard,2,0,,,True
germ_pzkpfw_iv_ausf_c,1,germany,Наземная техника,vehicle,standard,2,1,,,False
germ_pzkpfw_ii_early_group,1,germany,Наземная техника,folder,standard,2,2,germ_pzkpfw_iv_ausf_c,,False
germ_pzkpfw_ii_ausf_c,1,germany,Наземная техника,vehicle,standard,2,2,germ_pzkpfw_ii_early_group,0,False
germ_pzkpfw_ii_ausf_f,1,germany,Наземная техника,vehicle,standard,2,2,germ_pzkpfw_ii_ausf_c,1,False
germ_pzkpfw_4_early_group,1,germany,Наземная техника,folder,standard,2,3,germ_pzkpfw_ii_early_group,,False
germ_pzkpfw_iv_ausf_e,1,germany,Наземная техника,vehicle,standard,2,3,germ_pzkpfw_4_early_group,0,False
germ_pzkpfw_iv_ausf_f,1,germany,Наземная техника,vehicle,standard,2,3,germ_pzkpfw_iv_ausf_e,1,False
germ_pz_4_fg_group,2,germany,Наземная техника,folder,standard,2,0,,,False
germ_pzkpfw_iv_ausf_f2,2,germany,Наземная техника,vehicle,standard,2,0,germ_pz_4_fg_group,0,False
germ_pzkpfw_iv_ausf_g,2,germany,Наземная техника,vehicle,standard,2,0,germ_pzkpfw_iv_ausf_f2,1,False
germ_pz_4_late_group,2,germany,Наземная техника,folder,standard,2,1,germ_pz_4_fg_group,,False
germ_pzkpfw_iv_ausf_h,2,germany,Наземная техника,vehicle,standard,2,1,germ_pz_4_late_group,0,False
germ_pzkpfw_iv_ausf_j,2,germany,Наземная техника,vehicle,standard,2,1,germ_pzkpfw_iv_ausf_h,1,False
germ_vk_3002m,3,germany,Наземная техника,vehicle,standard,2,0,germ_pz_4_late_group,,False
