external_id,name,name_eng,country,battle_rating,silver,rank,vehicle_category,type,required_exp,tech_category,image_url,parent_external_id,column,row,order_in_folder
us_magach_3,▃Magach 3 (ERA),▃Magach 3 (ERA),usa,8.0,0,5,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/us_magach_3.png,,1,1,
us_efv_p1,EFV,EFV,usa,9.3,0,6,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/us_efv_p1.png,,1,0,
us_merkava_mk_1,▃Merkava Mk.1,▃Merkava Mk.1,usa,9.3,0,6,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/us_merkava_mk_1.png,,1,1,
us_merkava_mk_2b_late,▃Merkava Mk.2B,▃Merkava Mk.2B,usa,9.7,0,6,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/us_merkava_mk_2b_late.png,,1,2,
us_xm_8,XM8,XM8,usa,9.7,0,6,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/us_xm_8.png,,1,3,
us_ccvl,CCVL,CCVL,usa,10.0,0,7,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/us_ccvl.png,,1,0,
us_m60a3_slep,M60 AMBT,M60 AMBT,usa,10.0,0,7,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/us_m60a3_slep.png,,1,1,
us_losat_ccv,LOSAT,LOSAT,usa,10.0,0,7,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/us_losat_ccv.png,,1,2,
us_ags_teledyne,AGS,AGS,usa,11.7,0,7,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/us_ags_teledyne.png,,1,3,
us_merkava_mk_3d,▃Merkava Mk.3D,▃Merkava Mk.3D,usa,11.3,0,7,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/us_merkava_mk_3d.png,,1,4,
ah_1g,AH-1G,AH-1G,usa,8.0,370000,5,Вертолёты,vehicle,,standard,https://static.encyclopedia.warthunder.com/slots/ah_1g.png,,0,0,
uh_1b,UH-1B,UH-1B,usa,8.3,390000,5,Вертолёты,vehicle,99000,standard,https://static.encyclopedia.warthunder.com/slots/uh_1b.png,ah_1g,0,1,
uh_1c,UH-1C,UH-1C,usa,8.7,490000,5,Вертолёты,vehicle,150000,standard,https://static.encyclopedia.warthunder.com/slots/uh_1c.png,uh_1b,0,2,
ah_1f,AH-1F,AH-1F,usa,9.7,990000,6,Вертолёты,vehicle,370000,standard,https://static.encyclopedia.warthunder.com/slots/ah_1f.png,uh_1c,0,0,
ah_1w,AH-1W,AH-1W,usa,11.0,1000000,6,Вертолёты,vehicle,380000,standard,https://static.encyclopedia.warthunder.com/slots/ah_1w.png,ah_1f,0,1,
ah_1z,AH-1Z,AH-1Z,usa,12.0,1020000,7,Вертолёты,vehicle,400000,standard,https://static.encyclopedia.warthunder.com/slots/ah_1z.png,ah_1w,0,0,
ah_6m,AH-6M,AH-6M,usa,10.3,990000,6,Вертолёты,vehicle,370000,standard,https://static.encyclopedia.warthunder.com/slots/ah_6m.png,,1,0,
oh_58d,OH-58D,OH-58D,usa,10.3,1000000,6,Вертолёты,vehicle,380000,standard,https://static.encyclopedia.warthunder.com/slots/oh_58d.png,ah_6m,1,1,
mh_60l_dap,MH-60L DAP,MH-60L DAP,usa,11.3,1020000,7,Вертолёты,vehicle,400000,standard,https://static.encyclopedia.warthunder.com/slots/mh_60l_dap.png,oh_58d,1,0,
ah_64a,AH-64A,AH-64A,usa,11.7,1010000,6,Вертолёты,vehicle,390000,standard,https://static.encyclopedia.warthunder.com/slots/ah_64a.png,,2,0,
ah_64d,AH-64D,AH-64D,usa,12.0,1020000,7,Вертолёты,vehicle,400000,standard,https://static.encyclopedia.warthunder.com/slots/ah_64d.png,ah_64a,2,0,
ah_64e,AH-64E,AH-64E,usa,12.3,1030000,7,Вертолёты,vehicle,400000,standard,https://static.encyclopedia.warthunder.com/slots/ah_64e.png,ah_64d,2,1,
h_34,H-34,H-34,usa,7.7,0,5,Вертолёты,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/h_34.png,,0,0,
uh_1c_xm_30,UH-1C XM-30,UH-1C XM-30,usa,8.7,0,5,Вертолёты,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/uh_1c_xm_30.png,,0,1,
yah_64,YAH-64,YAH-64,usa,11.3,0,6,Вертолёты,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/yah_64.png,,0,0,
ah_64a_greece_usa,AH-64A (GR),AH-64A (GR),usa,11.7,0,6,Вертолёты,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/ah_64a_greece_usa.png,,0,1,
ah_64a_peten,▃AH-64A Peten,▃AH-64A Peten,usa,11.7,0,6,Вертолёты,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/ah_64a_peten.png,,0,2,
rah_66,RAH-66,RAH-66,usa,11.3,0,6,Вертолёты,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/rah_66.png,,0,3,
p-26a_34_m2,P-26A-34 M2,P-26A-34 M2,usa,1.0,0,1,Авиация,vehicle,,standard,https://static.encyclopedia.warthunder.com/slots/p-26a_34_m2.png,,0,0,
p-26_group,P-26,P-26,usa,,,1,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/p-26_group.png,p-26a_34_m2,0,1,
p-26a_33,P-26A-33,P-26A-33,usa,1.0,700,1,Авиация,vehicle,2900,standard,https://static.encyclopedia.warthunder.com/slots/p-26a_33.png,p-26_group,0,1,0
p-26b_35,P-26B-35,P-26B-35,usa,1.0,2100,1,Авиация,vehicle,2000,standard,https://static.encyclopedia.warthunder.com/slots/p-26b_35.png,p-26a_33,0,1,1
p-400,P-400,P-400,usa,2.0,10000,2,Авиация,vehicle,7900,standard,https://static.encyclopedia.warthunder.com/slots/p-400.png,,0,0,
p-38_group,P-38 (р),P-38 (e),usa,,,2,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/p-38_group.png,p-400,0,1,
p-38e,P-38E,P-38E,usa,3.0,16000,2,Авиация,vehicle,9200,standard,https://static.encyclopedia.warthunder.com/slots/p-38e.png,p-38_group,0,1,0
p-38g,P-38G-1,P-38G-1,usa,3.3,22000,2,Авиация,vehicle,5600,standard,https://static.encyclopedia.warthunder.com/slots/p-38g.png,p-38e,0,1,1
p-39_group,P-39,P-39,usa,,,2,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/p-39_group.png,p-38_group,0,2,
p-39n,P-39N-0,P-39N-0,usa,2.7,22000,2,Авиация,vehicle,11000,standard,https://static.encyclopedia.warthunder.com/slots/p-39n.png,p-39_group,0,2,0
p-39q_5,P-39Q-5,P-39Q-5,usa,2.7,32000,2,Авиация,vehicle,6900,standard,https://static.encyclopedia.warthunder.com/slots/p-39q_5.png,p-39n,0,2,1
p-63a-5,P-63A-5,P-63A-5,usa,3.3,47000,3,Авиация,vehicle,18000,standard,https://static.encyclopedia.warthunder.com/slots/p-63a-5.png,p-39_group,0,0,
p-63_group,P-63,P-63,usa,,,3,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/p-63_group.png,p-63a-5,0,1,
p-63a-10,P-63A-10,P-63A-10,usa,4.0,105000,3,Авиация,vehicle,33000,standard,https://static.encyclopedia.warthunder.com/slots/p-63a-10.png,p-63_group,0,1,0
p-63c-5,P-63C-5,P-63C-5,usa,4.0,135000,3,Авиация,vehicle,20000,standard,https://static.encyclopedia.warthunder.com/slots/p-63c-5.png,p-63a-10,0,1,1
p-38_late_group,P-38 (п),P-38 (l),usa,,,3,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/p-38_late_group.png,p-63_group,0,2,
p-38j,P-38J-15,P-38J-15,usa,4.3,155000,3,Авиация,vehicle,46000,standard,https://static.encyclopedia.warthunder.com/slots/p-38j.png,p-38_late_group,0,2,0
p-38l,P-38L-5-LO,P-38L-5-LO,usa,4.7,185000,3,Авиация,vehicle,27000,standard,https://static.encyclopedia.warthunder.com/slots/p-38l.png,p-38j,0,2,1
f-82e,F-82E,F-82E,usa,5.3,210000,4,Авиация,vehicle,71000,standard,https://static.encyclopedia.warthunder.com/slots/f-82e.png,p-38_late_group,0,0,
f-80a,F-80A-5,F-80A-5,usa,7.0,240000,5,Авиация,vehicle,82000,standard,https://static.encyclopedia.warthunder.com/slots/f-80a.png,f-82e,0,0,
f-80,F-80C-10,F-80C-10,usa,7.7,300000,5,Авиация,vehicle,105000,standard,https://static.encyclopedia.warthunder.com/slots/f-80.png,f-80a,0,1,
f-104_group,F-104,F-104,usa,,,6,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/f-104_group.png,f-80,0,0,
f-104a,F-104A,F-104A,usa,9.3,450000,6,Авиация,vehicle,160000,standard,https://static.encyclopedia.warthunder.com/slots/f-104a.png,f-104_group,0,0,0
f-104c,F-104C,F-104C,usa,9.3,520000,6,Авиация,vehicle,94000,standard,https://static.encyclopedia.warthunder.com/slots/f-104c.png,f-104a,0,0,1
f-5e,F-5E,F-5E,usa,11.0,830000,7,Авиация,vehicle,300000,standard,https://static.encyclopedia.warthunder.com/slots/f-5e.png,f-104_group,0,0,
f_16_group,F-16 ранний,F-16 early,usa,,,8,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/f_16_group.png,f-5e,0,0,
f_16a_block_10,F-16A,F-16A,usa,12.3,1080000,8,Авиация,vehicle,400000,standard,https://static.encyclopedia.warthunder.com/slots/f_16a_block_10.png,f_16_group,0,0,0
f_16a_block_15_adf,F-16A ADF,F-16A ADF,usa,13.3,1100000,8,Авиация,vehicle,200000,standard,https://static.encyclopedia.warthunder.com/slots/f_16a_block_15_adf.png,f_16a_block_10,0,0,1
f_16c_block_50,F-16C,F-16C,usa,13.7,1100000,8,Авиация,vehicle,410000,standard,https://static.encyclopedia.warthunder.com/slots/f_16c_block_50.png,f_16_group,0,1,
p-36a,P-36A,P-36A,usa,1.3,700,1,Авиация,vehicle,2900,standard,https://static.encyclopedia.warthunder.com/slots/p-36a.png,,1,0,
p-36c,P-36C,P-36C,usa,1.7,2100,1,Авиация,vehicle,4000,standard,https://static.encyclopedia.warthunder.com/slots/p-36c.png,p-36a,1,1,
p-36g,P-36G,P-36G,usa,2.7,10000,2,Авиация,vehicle,7900,standard,https://static.encyclopedia.warthunder.com/slots/p-36g.png,,1,0,
p-40_group,P-40,P-40,usa,,,2,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/p-40_group.png,p-36g,1,1,
p-40e,P-40E-1,P-40E-1,usa,2.7,16000,2,Авиация,vehicle,9200,standard,https://static.encyclopedia.warthunder.com/slots/p-40e.png,p-40_group,1,1,0
p-40f_10,P-40F-10,P-40F-10,usa,2.7,22000,2,Авиация,vehicle,5600,standard,https://static.encyclopedia.warthunder.com/slots/p-40f_10.png,p-40e,1,1,1
p-51c-10-nt,P-51C-10,P-51C-10,usa,3.7,22000,2,Авиация,vehicle,11000,standard,https://static.encyclopedia.warthunder.com/slots/p-51c-10-nt.png,p-40_group,1,2,
p-51_early_group,P-51 ранний,P-51 early,usa,,,3,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/p-51_early_group.png,p-51c-10-nt,1,0,
p-51_mk1a_usaaf,P-51,P-51,usa,3.7,47000,3,Авиация,vehicle,18000,standard,https://static.encyclopedia.warthunder.com/slots/p-51_mk1a_usaaf.png,p-51_early_group,1,0,0
p-51d-5,P-51D-5,P-51D-5,usa,4.0,76000,3,Авиация,vehicle,13000,standard,https://static.encyclopedia.warthunder.com/slots/p-51d-5.png,p-51_mk1a_usaaf,1,0,1
p-47_ealy_group,P-47 ранний,P-47 early,usa,,,3,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/p-47_ealy_group.png,p-51_early_group,1,1,
p-47d_22_re,P-47D-22-RE,P-47D-22-RE,usa,3.7,76000,3,Авиация,vehicle,26000,standard,https://static.encyclopedia.warthunder.com/slots/p-47d_22_re.png,p-47_ealy_group,1,1,0
p-47d,P-47D-25,P-47D-25,usa,4.3,105000,3,Авиация,vehicle,17000,standard,https://static.encyclopedia.warthunder.com/slots/p-47d.png,p-47d_22_re,1,1,1
p-47_group,P-47,P-47,usa,,,3,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/p-47_group.png,p-47_ealy_group,1,2,
p-47d-28,P-47D-28,P-47D-28,usa,4.7,105000,3,Авиация,vehicle,33000,standard,https://static.encyclopedia.warthunder.com/slots/p-47d-28.png,p-47_group,1,2,0
p-47n-15,P-47N-15,P-47N-15,usa,4.7,135000,3,Авиация,vehicle,20000,standard,https://static.encyclopedia.warthunder.com/slots/p-47n-15.png,p-47d-28,1,2,1
p-51d-30_usaaf_korea,P-51D-30,P-51D-30,usa,5.0,155000,4,Авиация,vehicle,46000,standard,https://static.encyclopedia.warthunder.com/slots/p-51d-30_usaaf_korea.png,p-47_group,1,0,
p-51h-5_na,P-51H-5-NA,P-51H-5-NA,usa,6.3,185000,4,Авиация,vehicle,54000,standard,https://static.encyclopedia.warthunder.com/slots/p-51h-5_na.png,p-51d-30_usaaf_korea,1,1,
f-84_group,F-84,F-84,usa,,,5,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/f-84_group.png,p-51h-5_na,1,0,
f-84b,F-84B-26,F-84B-26,usa,7.0,240000,5,Авиация,vehicle,82000,standard,https://static.encyclopedia.warthunder.com/slots/f-84b.png,f-84_group,1,0,0
f-84g,F-84G-21-RE,F-84G-21-RE,usa,7.7,270000,5,Авиация,vehicle,48000,standard,https://static.encyclopedia.warthunder.com/slots/f-84g.png,f-84b,1,0,1
f_86_group,F-86,F-86,usa,,,5,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/f-86_group.png,f-84_group,1,1,
f-86a-5,F-86A-5,F-86A-5,usa,8.0,300000,5,Авиация,vehicle,105000,standard,https://static.encyclopedia.warthunder.com/slots/f-86a-5.png,f_86_group,1,1,0
f-86f-25,F-86F-25,F-86F-25,usa,8.3,340000,5,Авиация,vehicle,61000,standard,https://static.encyclopedia.warthunder.com/slots/f-86f-25.png,f-86a-5,1,1,1
f-86f-2,F-86F-2,F-86F-2,usa,8.7,380000,6,Авиация,vehicle,135000,standard,https://static.encyclopedia.warthunder.com/slots/f-86f-2.png,f_86_group,1,0,
f-100d,F-100D,F-100D,usa,9.3,520000,6,Авиация,vehicle,190000,standard,https://static.encyclopedia.warthunder.com/slots/f-100d.png,f-86f-2,1,1,
f-4c,F-4C Phantom II,F-4C Phantom II,usa,10.0,710000,7,Авиация,vehicle,260000,standard,https://static.encyclopedia.warthunder.com/slots/f-4c.png,f-100d,1,0,
f-4e,F-4E Phantom II,F-4E Phantom II,usa,11.3,950000,7,Авиация,vehicle,350000,standard,https://static.encyclopedia.warthunder.com/slots/f-4e.png,f-4c,1,1,
f_15a,F-15A,F-15A,usa,13.0,1100000,8,Авиация,vehicle,410000,standard,https://static.encyclopedia.warthunder.com/slots/f_15a.png,f-4e,1,0,
f_15c_msip2,F-15C MSIP II,F-15C MSIP II,usa,13.7,1120000,8,Авиация,vehicle,420000,standard,https://static.encyclopedia.warthunder.com/slots/f_15c_msip2.png,f_15a,1,1,
bf2c_1,BF2C-1,BF2C-1,usa,1.0,0,1,Авиация,vehicle,,standard,https://static.encyclopedia.warthunder.com/slots/bf2c_1.png,,2,0,
f3f-2,F3F-2,F3F-2,usa,1.3,700,1,Авиация,vehicle,2900,standard,https://static.encyclopedia.warthunder.com/slots/f3f-2.png,bf2c_1,2,1,
f2a-1,F2A-1,F2A-1,usa,2.0,2100,1,Авиация,vehicle,4000,standard,https://static.encyclopedia.warthunder.com/slots/f2a-1.png,f3f-2,2,2,
f2a-3,F2A-3,F2A-3,usa,2.3,10000,2,Авиация,vehicle,7900,standard,https://static.encyclopedia.warthunder.com/slots/f2a-3.png,,2,0,
f4f_group,F4F/F6F,F4F/F6F,usa,,,2,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/f4f_group.png,f2a-3,2,1,
f4f-3,F4F-3,F4F-3,usa,2.3,16000,2,Авиация,vehicle,9200,standard,https://static.encyclopedia.warthunder.com/slots/f4f-3.png,f4f_group,2,1,0
f4f-4,F4F-4,F4F-4,usa,3.0,22000,2,Авиация,vehicle,5600,standard,https://static.encyclopedia.warthunder.com/slots/f4f-4.png,f4f-3,2,1,1
f6f-3,F6F-5,F6F-5,usa,3.3,32000,2,Авиация,vehicle,6900,standard,https://static.encyclopedia.warthunder.com/slots/f6f-3.png,f4f-4,2,1,2
f4u_group,F4U,F4U,usa,,,2,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/f4u_group.png,f4f_group,2,2,
f4u-1a,F4U-1A,F4U-1A,usa,2.7,22000,2,Авиация,vehicle,11000,standard,https://static.encyclopedia.warthunder.com/slots/f4u-1a.png,f4u_group,2,2,0
f4u-1a_usmc,F4U-1A (USMC),F4U-1A (USMC),usa,3.0,32000,2,Авиация,vehicle,6900,standard,https://static.encyclopedia.warthunder.com/slots/f4u-1a_usmc.png,f4u-1a,2,2,1
f4u-1d,F4U-1D,F4U-1D,usa,3.0,47000,2,Авиация,vehicle,9200,standard,https://static.encyclopedia.warthunder.com/slots/f4u-1d.png,f4u-1a_usmc,2,2,2
f4u-4,F4U-4,F4U-4,usa,4.3,47000,3,Авиация,vehicle,18000,standard,https://static.encyclopedia.warthunder.com/slots/f4u-4.png,f4u_group,2,0,
f8f1,F8F-1,F8F-1,usa,4.7,76000,3,Авиация,vehicle,26000,standard,https://static.encyclopedia.warthunder.com/slots/f8f1.png,f4u-4,2,1,
f6f-5n,F6F-5N,F6F-5N,usa,4.3,105000,3,Авиация,vehicle,33000,standard,https://static.encyclopedia.warthunder.com/slots/f6f-5n.png,f8f1,2,2,
f4u_late_group,F4U поздний,F4U late,usa,,,4,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/f4u_late_group.png,f6f-5n,2,0,
f4u-1c,F4U-1C,F4U-1C,usa,4.7,155000,4,Авиация,vehicle,46000,standard,https://static.encyclopedia.warthunder.com/slots/f4u-1c.png,f4u_late_group,2,0,0
f4u-4b,F4U-4B,F4U-4B,usa,5.7,185000,4,Авиация,vehicle,27000,standard,https://static.encyclopedia.warthunder.com/slots/f4u-4b.png,f4u-1c,2,0,1
f8f1_group,F8F/F7F,F8F/F7F,usa,,,4,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/f8f1_group.png,f4u_late_group,2,1,
f8f1b,F8F-1B,F8F-1B,usa,6.3,185000,4,Авиация,vehicle,54000,standard,https://static.encyclopedia.warthunder.com/slots/f8f1b.png,f8f1_group,2,1,0
f7f1,F7F-1,F7F-1,usa,6.3,200000,4,Авиация,vehicle,31000,standard,https://static.encyclopedia.warthunder.com/slots/f7f1.png,f8f1b,2,1,1
f2h-2,F2H-2,F2H-2,usa,7.3,240000,5,Авиация,vehicle,82000,standard,https://static.encyclopedia.warthunder.com/slots/f2h-2.png,f8f1_group,2,0,
f9f_group,F9F,F9F,usa,,,5,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/f9f_group.png,f2h-2,2,1,
f9f-2,F9F-2,F9F-2,usa,8.0,270000,5,Авиация,vehicle,95000,standard,https://static.encyclopedia.warthunder.com/slots/f9f-2.png,f9f_group,2,1,0
f9f-5,F9F-5,F9F-5,usa,8.0,300000,5,Авиация,vehicle,53000,standard,https://static.encyclopedia.warthunder.com/slots/f9f-5.png,f9f-2,2,1,1
f9f-8,F9F-8,F9F-8,usa,8.3,340000,5,Авиация,vehicle,61000,standard,https://static.encyclopedia.warthunder.com/slots/f9f-8.png,f9f-5,2,1,2
f3h-2,F3H-2,F3H-2,usa,9.0,450000,6,Авиация,vehicle,160000,standard,https://static.encyclopedia.warthunder.com/slots/f3h-2.png,f9f_group,2,0,
f8u-2,F8U-2,F8U-2,usa,10.3,620000,6,Авиация,vehicle,220000,standard,https://static.encyclopedia.warthunder.com/slots/f8u-2.png,f3h-2,2,1,
f-8e,F-8E,F-8E,usa,10.7,710000,7,Авиация,vehicle,260000,standard,https://static.encyclopedia.warthunder.com/slots/f-8e.png,f8u-2,2,0,
f-4j,F-4J Phantom II,F-4J Phantom II,usa,12.0,950000,7,Авиация,vehicle,350000,standard,https://static.encyclopedia.warthunder.com/slots/f-4j.png,f-8e,2,1,
fa_18a,F/A-18A,F/A-18A,usa,12.3,1080000,8,Авиация,vehicle,400000,standard,https://static.encyclopedia.warthunder.com/slots/fa_18a.png,f-4j,2,0,
f_14_group,F-14,F-14,usa,,,8,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/f_14_group.png,fa_18a,2,1,
f_14a_early,F-14A Early,F-14A Early,usa,12.7,1100000,8,Авиация,vehicle,410000,standard,https://static.encyclopedia.warthunder.com/slots/f_14a_early.png,f_14_group,2,1,0
f_14b,F-14B,F-14B,usa,13.0,1100000,8,Авиация,vehicle,200000,standard,https://static.encyclopedia.warthunder.com/slots/f_14b.png,f_14a_early,2,1,1
fa_18c_late,F/A-18C Late,F/A-18C Late,usa,14.0,1120000,8,Авиация,vehicle,420000,standard,https://static.encyclopedia.warthunder.com/slots/fa_18c_late.png,f_14_group,2,2,
